team,event_type,gh_time,global_id,student,sprint
t18,commit,2024-04-29T01:06:28Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-29T01:03:47Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-28T20:02:34Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-27T23:53:23Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-27T23:43:02Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-27T23:19:27Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-27T23:04:21Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-27T22:51:55Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-26T18:58:04Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-26T17:21:36Z,g005,t18_s01,Sprint 3
t18,commit,2024-04-24T19:47:56Z,g005,t18_s01,Sprint 3
t18,commit,2024-04-24T18:40:56Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-24T18:16:09Z,g090,t18_s06,Sprint 3
t18,commit,2024-04-24T18:15:25Z,g090,t18_s06,Sprint 3
t18,commit,2024-04-24T17:33:59Z,g090,t18_s06,Sprint 3
t18,commit,2024-04-24T03:44:25Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-24T03:42:34Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-24T03:37:16Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-24T03:27:16Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-24T02:12:14Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-23T22:10:44Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-23T22:08:57Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-23T22:06:37Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-23T21:33:57Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-23T20:19:18Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-23T20:17:15Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-23T20:14:17Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-23T20:04:38Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-23T19:48:57Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-22T21:07:03Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-22T21:00:04Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-22T20:59:18Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-22T20:34:39Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-21T23:48:26Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-21T20:20:26Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-21T03:01:13Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-21T03:01:05Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-21T02:21:06Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-21T02:20:42Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-21T02:13:09Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-21T02:07:56Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-19T15:26:35Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-18T22:09:34Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-18T22:07:49Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-18T21:56:56Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-17T22:09:12Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-17T01:33:02Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-17T01:32:02Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-17T01:30:34Z,g043,t18_s05,Sprint 3
t18,commit,2024-04-16T22:08:48Z,g005,t18_s01,Sprint 3
t18,commit,2024-04-16T22:05:43Z,g005,t18_s01,Sprint 3
t18,commit,2024-04-16T22:05:00Z,g005,t18_s01,Sprint 3
t18,commit,2024-04-16T22:03:33Z,g005,t18_s01,Sprint 3
t18,commit,2024-04-16T22:02:55Z,g005,t18_s01,Sprint 3
t18,commit,2024-04-16T22:01:27Z,g005,t18_s01,Sprint 3
t18,commit,2024-04-16T21:55:22Z,g005,t18_s01,Sprint 3
t18,commit,2024-04-15T19:04:45Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-15T19:03:27Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-15T18:52:18Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-15T18:43:06Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-15T18:32:19Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-15T15:58:49Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-14T18:01:32Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-14T18:00:15Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-14T18:00:04Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-14T16:26:15Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-14T16:18:07Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-14T16:13:33Z,g008,t18_s03,Sprint 3
t18,commit,2024-04-13T18:38:18Z,g090,t18_s06,Sprint 3
t18,commit,2024-04-13T01:02:33Z,g007,t18_s02,Sprint 3
t18,commit,2024-04-05T02:25:47Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-05T01:45:43Z,g090,t18_s06,Sprint 2
t18,commit,2024-04-04T22:52:30Z,g043,t18_s05,Sprint 2
t18,commit,2024-04-04T21:35:51Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-04T20:18:50Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-04T20:18:14Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-04T20:08:30Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-04T19:59:38Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-04T19:40:01Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-04T19:39:52Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-04T18:56:45Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-04T18:54:46Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-04T18:53:48Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-04T18:50:32Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-04T18:48:31Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-04T17:24:27Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-04T17:14:42Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-04T17:13:20Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-04T01:57:07Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-04T01:56:58Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-04T00:09:40Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-04T00:08:13Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-04T00:05:24Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-04T00:05:14Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-04T00:02:59Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-03T20:08:19Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-03T20:07:59Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-03T20:03:35Z,g043,t18_s05,Sprint 2
t18,commit,2024-04-03T20:00:43Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-03T19:59:31Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-03T19:56:13Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-03T19:55:01Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-03T16:38:50Z,g090,t18_s06,Sprint 2
t18,commit,2024-04-03T16:13:00Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-03T16:08:03Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-03T16:05:33Z,g043,t18_s05,Sprint 2
t18,commit,2024-04-03T15:54:47Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-03T01:18:32Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-03T00:44:09Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-03T00:43:46Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-03T00:25:22Z,g043,t18_s05,Sprint 2
t18,commit,2024-04-02T22:42:21Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-02T22:13:01Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-02T22:07:30Z,g043,t18_s05,Sprint 2
t18,commit,2024-04-02T21:30:33Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-02T20:28:05Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-02T20:09:05Z,g008,t18_s03,Sprint 2
t18,commit,2024-04-02T19:56:27Z,g043,t18_s05,Sprint 2
t18,commit,2024-04-02T19:55:17Z,g043,t18_s05,Sprint 2
t18,commit,2024-04-02T19:52:07Z,g043,t18_s05,Sprint 2
t18,commit,2024-04-02T19:46:28Z,g043,t18_s05,Sprint 2
t18,commit,2024-04-02T19:43:29Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-02T19:39:11Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-02T19:05:55Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-02T19:05:26Z,g007,t18_s02,Sprint 2
t18,commit,2024-04-02T19:02:32Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-02T19:01:23Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-02T18:57:19Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-02T18:54:18Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-02T18:53:56Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-02T18:44:01Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-02T18:43:47Z,g005,t18_s01,Sprint 2
t18,commit,2024-04-02T18:40:54Z,g005,t18_s01,Sprint 2
t18,commit,2024-03-28T22:04:42Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-28T21:25:36Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-28T21:24:53Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-28T21:23:35Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-28T21:22:15Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-28T21:20:45Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-28T02:00:31Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-28T00:45:34Z,g043,t18_s05,Sprint 2
t18,commit,2024-03-28T00:10:59Z,g043,t18_s05,Sprint 2
t18,commit,2024-03-28T00:10:19Z,g043,t18_s05,Sprint 2
t18,commit,2024-03-28T00:09:50Z,g043,t18_s05,Sprint 2
t18,commit,2024-03-28T00:06:19Z,g043,t18_s05,Sprint 2
t18,commit,2024-03-27T21:45:40Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-27T21:44:01Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-27T21:36:59Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-27T21:35:01Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-27T21:32:21Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-27T21:29:53Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-27T21:18:17Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-27T21:17:42Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-27T21:10:31Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-27T21:04:11Z,g005,t18_s01,Sprint 2
t18,commit,2024-03-27T20:58:45Z,g005,t18_s01,Sprint 2
t18,commit,2024-03-27T20:24:41Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-27T20:22:42Z,g005,t18_s01,Sprint 2
t18,commit,2024-03-27T20:12:59Z,g005,t18_s01,Sprint 2
t18,commit,2024-03-26T21:27:18Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-26T21:26:54Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-26T21:09:28Z,g090,t18_s06,Sprint 2
t18,commit,2024-03-26T21:00:12Z,g090,t18_s06,Sprint 2
t18,commit,2024-03-26T20:54:50Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-26T20:47:23Z,g090,t18_s06,Sprint 2
t18,commit,2024-03-26T20:06:33Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-26T20:05:06Z,g090,t18_s06,Sprint 2
t18,commit,2024-03-26T20:02:20Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-26T20:01:38Z,g090,t18_s06,Sprint 2
t18,commit,2024-03-26T20:01:05Z,g090,t18_s06,Sprint 2
t18,commit,2024-03-26T19:58:57Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-26T19:55:36Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-26T19:49:22Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-26T19:40:39Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-26T19:38:42Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-26T19:38:40Z,g090,t18_s06,Sprint 2
t18,commit,2024-03-26T19:37:38Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-26T19:37:22Z,g090,t18_s06,Sprint 2
t18,commit,2024-03-26T19:36:51Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-26T19:36:28Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-26T19:08:14Z,g090,t18_s06,Sprint 2
t18,commit,2024-03-26T19:07:32Z,g090,t18_s06,Sprint 2
t18,commit,2024-03-26T18:56:30Z,g043,t18_s05,Sprint 2
t18,commit,2024-03-26T18:42:24Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-26T18:38:58Z,g005,t18_s01,Sprint 2
t18,commit,2024-03-26T18:30:38Z,g090,t18_s06,Sprint 2
t18,commit,2024-03-26T16:44:55Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-26T03:40:20Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-26T03:38:06Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-25T23:32:54Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-25T22:59:34Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-24T04:19:55Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-24T03:12:46Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-23T22:03:46Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-23T20:27:33Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-23T16:26:12Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-23T16:26:00Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-23T16:23:41Z,g005,t18_s01,Sprint 2
t18,commit,2024-03-23T16:21:54Z,g005,t18_s01,Sprint 2
t18,commit,2024-03-22T17:45:54Z,g043,t18_s05,Sprint 2
t18,commit,2024-03-22T17:22:30Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-21T02:58:13Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-21T01:03:54Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-21T01:00:03Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-21T00:50:22Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-20T23:12:04Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-20T21:51:22Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-20T21:37:16Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-20T20:27:23Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-19T22:14:46Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-19T22:08:30Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-08T19:48:17Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-08T19:46:18Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-08T19:41:39Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-08T19:36:33Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-08T19:13:41Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-08T19:11:23Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-08T19:06:45Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-08T18:59:15Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-08T17:12:10Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-07T23:24:48Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-07T23:23:06Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-07T23:02:14Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-07T22:39:52Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-07T22:37:58Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-07T22:37:30Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-07T22:30:07Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-07T18:04:21Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-07T17:58:48Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-07T17:14:54Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-07T17:06:18Z,g007,t18_s02,Sprint 2
t18,commit,2024-03-07T17:04:22Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-07T16:40:54Z,g008,t18_s03,Sprint 2
t18,commit,2024-03-06T17:36:05Z,g007,t18_s02,Sprint 2
t18,commit,2024-02-28T01:10:11Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-28T00:42:53Z,g090,t18_s06,Sprint 1
t18,commit,2024-02-28T00:18:30Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-28T00:12:50Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T22:48:43Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-27T22:45:29Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-27T18:04:07Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-27T18:03:25Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-27T17:30:46Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T17:28:26Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T17:25:49Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T17:19:15Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T17:09:12Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T17:04:57Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T17:03:59Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T03:47:52Z,g090,t18_s06,Sprint 1
t18,commit,2024-02-27T03:43:30Z,g090,t18_s06,Sprint 1
t18,commit,2024-02-27T03:40:45Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-27T03:28:47Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T03:11:42Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T03:09:36Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T02:59:17Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-27T02:58:18Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-27T02:47:07Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-27T02:44:36Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-27T02:42:38Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-27T02:19:57Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-27T01:57:46Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-27T01:50:40Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-27T00:56:31Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-27T00:40:36Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-27T00:27:59Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-27T00:26:59Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-27T00:24:55Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-26T03:37:00Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-26T03:28:08Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-25T20:06:15Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-25T20:05:27Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-25T19:52:17Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-25T19:49:55Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-25T19:37:14Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-25T18:19:46Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-25T18:17:09Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-25T18:16:42Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-25T18:14:08Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-25T18:10:18Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-25T18:08:46Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-25T18:08:34Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-25T18:06:50Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-25T18:06:37Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-23T20:11:46Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-23T03:25:04Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-23T03:17:55Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-22T05:01:06Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-22T04:39:36Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-22T04:38:05Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-22T04:37:22Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-22T04:16:20Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-22T04:15:28Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-22T04:14:18Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-22T03:39:09Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-22T02:51:45Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-21T19:16:23Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-21T19:02:44Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-21T19:02:00Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-21T18:55:40Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-21T18:23:00Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-21T18:10:01Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-21T17:44:28Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-21T04:19:09Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-21T03:16:43Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-21T02:33:50Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-21T02:29:32Z,g090,t18_s06,Sprint 1
t18,commit,2024-02-21T02:15:21Z,g090,t18_s06,Sprint 1
t18,commit,2024-02-21T01:48:53Z,g090,t18_s06,Sprint 1
t18,commit,2024-02-21T01:09:43Z,g090,t18_s06,Sprint 1
t18,commit,2024-02-21T00:56:28Z,g090,t18_s06,Sprint 1
t18,commit,2024-02-21T00:52:33Z,g090,t18_s06,Sprint 1
t18,commit,2024-02-20T23:21:33Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-20T23:16:26Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-20T23:07:47Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-20T23:07:17Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-20T23:05:32Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-20T23:04:26Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-20T22:53:24Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-20T22:50:35Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-20T22:48:56Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-20T22:46:28Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-20T22:39:47Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-20T22:28:13Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-20T21:50:13Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-20T21:46:53Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-20T21:44:02Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-20T21:39:25Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-20T21:33:40Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-20T21:30:10Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-20T21:28:04Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-20T21:13:10Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-20T21:07:39Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-20T21:03:59Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-20T20:39:32Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-20T20:32:47Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-20T20:27:12Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-20T02:46:28Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-20T02:45:56Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-19T03:43:12Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-19T03:06:05Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-19T02:14:47Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-19T01:56:43Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-19T01:55:14Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-19T01:37:22Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-19T01:32:57Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-19T01:23:34Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-19T01:23:05Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-19T01:14:50Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-18T23:58:24Z,g008,t18_s03,Sprint 1
t18,commit,2024-02-18T23:50:35Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-18T23:45:06Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-18T21:08:28Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-18T20:59:35Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-18T20:46:39Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-18T20:36:15Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-18T20:34:32Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-18T20:31:17Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-17T19:06:53Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-17T19:06:33Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-17T18:59:01Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-17T18:57:10Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-17T18:54:17Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-17T18:54:02Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-17T18:52:06Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-17T18:51:40Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-17T18:46:29Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-17T18:46:05Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-17T18:45:27Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-17T18:38:34Z,g005,t18_s01,Sprint 1
t18,commit,2024-02-17T18:09:55Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-17T18:08:00Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-16T19:56:30Z,g043,t18_s05,Sprint 1
t18,commit,2024-02-16T04:24:23Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-16T04:22:12Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-16T04:07:30Z,g007,t18_s02,Sprint 1
t18,commit,2024-02-16T03:29:43Z,g043,t18_s05,Sprint 1
