t01,commit,2024-03-26 22:10:16+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-26 21:53:29+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-26 21:17:53+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-26 20:04:59+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-26 15:35:16+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-26 14:39:00+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-26 05:27:18+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-25 22:57:56+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-25 22:33:47+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-25 22:13:37+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-25 21:48:51+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-25 19:01:40+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-25 17:50:47+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-25 03:32:21+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-24 06:11:02+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-23 19:26:42+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-23 18:49:56+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-23 16:32:36+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-23 00:09:14+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-22 23:21:19+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-22 22:03:34+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-22 21:44:13+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-22 21:42:51+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-22 21:30:12+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-22 16:07:24+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-22 02:43:20+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-21 19:01:44+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-21 18:00:07+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-21 17:51:42+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-21 16:38:43+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-22 01:17:03+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-22 01:05:21+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-22 01:01:29+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-21 17:46:44+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-21 05:25:57+00:00,Sprint 2,g079,t01_s05
t01,commit,2024-03-20 21:38:47+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-20 21:33:58+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-20 21:32:17+00:00,Sprint 2,g034,t01_s04
t01,commit,2024-03-20 17:24:21+00:00,Sprint 2,g030,t01_s03
t01,commit,2024-03-20 17:17:33+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-20 17:15:23+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-20 17:15:11+00:00,Sprint 2,g029,t01_s02
t01,commit,2024-03-20 17:08:28+00:00,Sprint 2,g030,t01_s03
