team,event_type,gh_time,global_id,student,sprint,quarter,sprint_start,sprint_end,spr_progress
t19,commit,2024-02-16 04:36:17+00:00,g121,t19_s05,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7250044718013468
t19,commit,2024-02-16 04:26:20+00:00,g121,t19_s05,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7248474326599327
t19,commit,2024-02-16 04:25:49+00:00,g121,t19_s05,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7248392781986532
t19,commit,2024-02-16 04:03:15+00:00,g121,t19_s05,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7244831123737374
t19,commit,2024-02-16 04:01:57+00:00,g121,t19_s05,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7244625946969697
t19,commit,2024-02-16 04:00:35+00:00,g121,t19_s05,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7244410248316498
t19,commit,2024-02-11 02:28:13+00:00,g120,t19_s04,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.609346853956229
t19,commit,2024-02-08 18:39:35+00:00,g093,t19_s01,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5564959490740741
t19,commit,2024-02-08 18:23:10+00:00,g093,t19_s01,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5562368476430977
t19,commit,2024-02-08 18:00:45+00:00,g093,t19_s01,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5558830492424243
t19,commit,2024-02-08 17:33:25+00:00,g093,t19_s01,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.555451651936027
t19,commit,2024-02-08 17:24:29+00:00,g093,t19_s01,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5553106586700337
t19,commit,2024-02-07 22:21:32+00:00,g121,t19_s05,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5372716750841751
t19,commit,2024-02-07 21:04:40+00:00,g121,t19_s05,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5360585016835017
t19,commit,2024-02-06 23:43:34+00:00,g121,t19_s05,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5158391203703704
t19,commit,2024-02-06 23:40:34+00:00,g121,t19_s05,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5157917718855218
t19,commit,2024-02-05 17:29:50+00:00,g123,t19_s06,Sprint 1,Q2,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.4872132786195286
t19,commit,2024-02-01 21:36:11+00:00,g121,t19_s05,Sprint 1,Q2,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.40019228745791247
t19,issue_opened,2024-05-02 16:44:18+00:00,g123,t19_s06,Sprint 3,Q4,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.980265376984127
t19,issue_opened,2024-05-02 04:03:36+00:00,g093,t19_s01,Sprint 3,Q4,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.9613988095238095
t19,issue_opened,2024-04-30 19:53:31+00:00,g120,t19_s04,Sprint 3,Q4,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.9135296792328043
t19,issue_opened,2024-04-30 19:53:22+00:00,g120,t19_s04,Sprint 3,Q4,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.913525958994709
t19,issue_opened,2024-04-30 19:52:51+00:00,g120,t19_s04,Sprint 3,Q4,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.9135131448412699
t19,issue_opened,2024-04-30 17:06:22+00:00,g097,t19_s02,Sprint 3,Q4,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.9093840939153439
t19,issue_opened,2024-04-27 21:52:18+00:00,g121,t19_s05,Sprint 3,Q4,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.8093328373015873
t19,issue_opened,2024-04-27 21:50:18+00:00,g121,t19_s05,Sprint 3,Q4,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.8092832341269841
t19,issue_opened,2024-04-27 21:40:45+00:00,g121,t19_s05,Sprint 3,Q4,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.8090463789682539
t19,issue_opened,2024-04-23 02:49:02+00:00,g120,t19_s04,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6381208664021164
t19,issue_opened,2024-04-23 00:34:38+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6347875330687831
t19,issue_opened,2024-04-23 00:34:14+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6347776124338624
t19,issue_opened,2024-04-23 00:33:49+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6347672784391535
t19,issue_opened,2024-04-23 00:33:23+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6347565310846561
t19,issue_opened,2024-04-23 00:32:37+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6347375165343916
t19,issue_opened,2024-04-23 00:32:06+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6347247023809524
t19,issue_opened,2024-04-23 00:31:33+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6347110615079365
t19,issue_opened,2024-04-23 00:30:59+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6346970072751322
t19,issue_opened,2024-04-23 00:30:29+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6346846064814815
t19,issue_opened,2024-04-23 00:29:49+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6346680720899471
t19,issue_opened,2024-04-23 00:29:03+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6346490575396826
t19,issue_opened,2024-04-23 00:20:54+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6344469246031746
t19,issue_opened,2024-04-23 00:20:28+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6344361772486773
t19,issue_opened,2024-04-23 00:19:57+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6344233630952381
t19,issue_opened,2024-04-23 00:19:18+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6344072420634921
t19,issue_opened,2024-04-23 00:18:35+00:00,g121,t19_s05,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6343894675925926
t19,issue_opened,2024-04-22 03:07:19+00:00,g120,t19_s04,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.6028600363756613
t19,issue_opened,2024-04-21 18:51:45+00:00,g123,t19_s06,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.5905691964285714
t19,issue_opened,2024-04-21 04:58:57+00:00,g093,t19_s01,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.5699144345238095
t19,issue_opened,2024-04-21 04:53:26+00:00,g093,t19_s01,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.5697776124338624
t19,issue_opened,2024-04-19 20:15:22+00:00,g120,t19_s04,Sprint 3,Q3,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.5212144510582011
t19,issue_opened,2024-04-18 18:37:03+00:00,g121,t19_s05,Sprint 3,Q2,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.48306175595238093
t19,issue_opened,2024-04-18 18:36:21+00:00,g121,t19_s05,Sprint 3,Q2,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.4830443948412698
t19,issue_opened,2024-04-18 18:34:09+00:00,g121,t19_s05,Sprint 3,Q2,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.48298983134920637
t19,issue_opened,2024-04-18 18:33:41+00:00,g121,t19_s05,Sprint 3,Q2,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.48297825727513227
t19,issue_opened,2024-04-18 18:32:58+00:00,g121,t19_s05,Sprint 3,Q2,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.4829604828042328
t19,issue_opened,2024-04-18 18:31:54+00:00,g121,t19_s05,Sprint 3,Q2,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.4829340277777778
t19,issue_opened,2024-04-11 21:40:33+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.23761284722222223
t19,issue_opened,2024-04-11 21:39:59+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.237598792989418
t19,issue_opened,2024-04-11 21:39:16+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.2375810185185185
t19,issue_opened,2024-04-11 21:37:46+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.23754381613756614
t19,issue_opened,2024-04-11 21:37:08+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.23752810846560846
t19,issue_opened,2024-04-11 21:18:09+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.23705729166666667
t19,issue_opened,2024-04-11 21:17:20+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.23703703703703705
t19,issue_opened,2024-04-11 21:16:23+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.23701347552910054
t19,issue_opened,2024-04-11 21:14:39+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.2369704861111111
t19,issue_opened,2024-04-11 21:13:34+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.23694361772486772
t19,issue_opened,2024-04-11 21:06:43+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.23677372685185186
t19,issue_opened,2024-04-11 20:21:43+00:00,g121,t19_s05,Sprint 3,Q1,2024-04-05 06:00:00+00:00,2024-05-03 06:00:00+00:00,0.23565765542328043
t19,issue_opened,2024-04-05 03:59:38+00:00,g123,t19_s06,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9977383189277214
t19,issue_opened,2024-04-05 02:44:00+00:00,g093,t19_s01,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9963171739947388
t19,issue_opened,2024-04-04 02:57:40+00:00,g120,t19_s04,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9695164725040711
t19,issue_opened,2024-04-04 02:57:19+00:00,g120,t19_s04,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9695098960290618
t19,issue_opened,2024-04-04 00:57:40+00:00,g120,t19_s04,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9672616810722786
t19,issue_opened,2024-04-03 23:45:41+00:00,g093,t19_s01,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9659091193786797
t19,issue_opened,2024-04-03 19:55:24+00:00,g121,t19_s05,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9615821119879745
t19,issue_opened,2024-04-03 19:37:23+00:00,g121,t19_s05,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9612435801077289
t19,issue_opened,2024-04-01 20:00:00+00:00,g121,t19_s05,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.9075535512965051
t19,issue_opened,2024-03-31 04:30:46+00:00,g120,t19_s04,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.8630358261305273
t19,issue_opened,2024-03-29 15:21:27+00:00,g093,t19_s01,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.8211471251409245
t19,issue_opened,2024-03-29 03:22:47+00:00,g093,t19_s01,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.8076434297883002
t19,issue_opened,2024-03-28 03:22:19+00:00,g120,t19_s04,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7805771639734436
t19,issue_opened,2024-03-27 04:19:58+00:00,g093,t19_s01,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7546029061756232
t19,issue_opened,2024-03-27 03:43:22+00:00,g120,t19_s04,Sprint 2,Q4,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7539151947889264
t19,issue_opened,2024-03-26 01:53:29+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7247929976199424
t19,issue_opened,2024-03-26 01:52:59+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7247836026556432
t19,issue_opened,2024-03-26 01:52:32+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.724775147187774
t19,issue_opened,2024-03-26 01:51:57+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7247641863960917
t19,issue_opened,2024-03-26 01:51:27+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7247547914317926
t19,issue_opened,2024-03-26 01:50:52+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7247438306401103
t19,issue_opened,2024-03-26 01:49:48+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7247237880496055
t19,issue_opened,2024-03-26 01:46:37+00:00,g120,t19_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7246639734435676
t19,issue_opened,2024-03-26 01:43:35+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7246069773268194
t19,issue_opened,2024-03-26 01:42:59+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7245957033696605
t19,issue_opened,2024-03-26 01:32:25+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.7243971564574722
t19,issue_opened,2024-03-26 01:31:44+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.72438431667293
t19,issue_opened,2024-03-23 00:09:51+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6416732431416761
t19,issue_opened,2024-03-23 00:09:03+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6416582111987974
t19,issue_opened,2024-03-23 00:07:36+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6416309658023299
t19,issue_opened,2024-03-23 00:06:26+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6416090442189653
t19,issue_opened,2024-03-23 00:00:58+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6415063259426281
t19,issue_opened,2024-03-22 23:59:05+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.641470938243768
t19,issue_opened,2024-03-22 23:58:28+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6414593511211324
t19,issue_opened,2024-03-22 23:57:56+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.64144932982588
t19,issue_opened,2024-03-22 23:55:36+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6414054866591506
t19,issue_opened,2024-03-22 23:54:58+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6413935863710385
t19,issue_opened,2024-03-22 23:54:15+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.641380120255543
t19,issue_opened,2024-03-22 23:53:00+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6413566328447952
t19,issue_opened,2024-03-22 23:52:17+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6413431667292998
t19,issue_opened,2024-03-22 23:43:49+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6411840786671678
t19,issue_opened,2024-03-22 23:43:11+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6411721783790555
t19,issue_opened,2024-03-22 23:42:36+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6411612175873732
t19,issue_opened,2024-03-22 23:41:47+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6411458724790179
t19,issue_opened,2024-03-22 23:33:02+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.640981460603783
t19,issue_opened,2024-03-22 23:32:44+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6409758236252036
t19,issue_opened,2024-03-22 23:31:47+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6409579731930352
t19,issue_opened,2024-03-22 23:28:26+00:00,g121,t19_s05,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.640895026932231
t19,issue_opened,2024-03-22 04:21:18+00:00,g120,t19_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6193404735062007
t19,issue_opened,2024-03-22 04:13:28+00:00,g120,t19_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6191932857321809
t19,issue_opened,2024-03-22 04:13:23+00:00,g120,t19_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6191917199047977
t19,issue_opened,2024-03-22 04:13:17+00:00,g120,t19_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6191898409119378
t19,issue_opened,2024-03-22 04:13:14+00:00,g120,t19_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.619188901415508
t19,issue_opened,2024-03-22 04:13:10+00:00,g120,t19_s04,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6191876487536014
t19,issue_opened,2024-03-21 14:30:43+00:00,g123,t19_s06,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6037338719779531
t19,issue_opened,2024-03-21 14:29:14+00:00,g123,t19_s06,Sprint 2,Q3,2024-02-28 07:00:00+00:00,2024-04-05 06:00:00+00:00,0.6037060002505323
t19,issue_opened,2024-02-27 16:34:53+00:00,g123,t19_s06,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9863460122053872
t19,issue_opened,2024-02-27 16:33:48+00:00,g123,t19_s06,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9863289141414141
t19,issue_opened,2024-02-26 22:19:11+00:00,g093,t19_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9690527672558923
t19,issue_opened,2024-02-26 21:58:51+00:00,g093,t19_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9687318497474747
t19,issue_opened,2024-02-26 21:54:01+00:00,g093,t19_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9686555660774411
t19,issue_opened,2024-02-25 05:33:58+00:00,g093,t19_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9304603324915824
t19,issue_opened,2024-02-25 04:49:24+00:00,g120,t19_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9297569444444445
t19,issue_opened,2024-02-25 04:48:48+00:00,g120,t19_s04,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9297474747474748
t19,issue_opened,2024-02-25 02:56:41+00:00,g093,t19_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.9279779566498316
t19,issue_opened,2024-02-22 23:14:08+00:00,g121,t19_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8790109427609427
t19,issue_opened,2024-02-22 23:10:36+00:00,g121,t19_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8789551767676768
t19,issue_opened,2024-02-22 23:08:15+00:00,g121,t19_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8789180871212121
t19,issue_opened,2024-02-21 03:43:59+00:00,g093,t19_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8378153935185185
t19,issue_opened,2024-02-21 03:43:14+00:00,g093,t19_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8378035563973064
t19,issue_opened,2024-02-21 03:42:12+00:00,g093,t19_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8377872474747474
t19,issue_opened,2024-02-21 01:30:21+00:00,g093,t19_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8357062815656565
t19,issue_opened,2024-02-21 01:11:54+00:00,g093,t19_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8354150883838384
t19,issue_opened,2024-02-20 05:53:17+00:00,g121,t19_s05,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8171288404882154
t19,issue_opened,2024-02-20 01:41:36+00:00,g093,t19_s01,Sprint 1,Q4,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.8131565656565657
t19,issue_opened,2024-02-15 04:25:00+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7020991161616161
t19,issue_opened,2024-02-15 04:24:09+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7020857007575757
t19,issue_opened,2024-02-15 04:22:36+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7020612373737374
t19,issue_opened,2024-02-15 04:21:16+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7020401936026937
t19,issue_opened,2024-02-15 04:20:13+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7020236216329966
t19,issue_opened,2024-02-15 04:14:58+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7019407617845118
t19,issue_opened,2024-02-15 04:13:05+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7019110374579125
t19,issue_opened,2024-02-15 04:12:25+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7019005155723905
t19,issue_opened,2024-02-15 04:11:49+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7018910458754208
t19,issue_opened,2024-02-15 04:10:57+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7018773674242424
t19,issue_opened,2024-02-15 04:06:46+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7018113425925926
t19,issue_opened,2024-02-15 04:05:45+00:00,g123,t19_s06,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.7017952967171717
t19,issue_opened,2024-02-08 18:41:04+00:00,g093,t19_s01,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5565193602693602
t19,issue_opened,2024-02-08 18:40:10+00:00,g093,t19_s01,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5565051557239057
t19,issue_opened,2024-02-07 22:34:47+00:00,g121,t19_s05,Sprint 1,Q3,2024-01-15 07:00:00+00:00,2024-02-28 07:00:00+00:00,0.5374807975589225
