student,sprint,n_messages,dev_weight_sum,dev_centroid,dev_centroid_bin,n_gh_events,gh_dev_centroid,team,label,contributor,dev_lag
t18_s06,Sprint 3,6,34.0,0.46401275903880074,25–50%,6.0,0.6787974674823634,t18,couch potato,lower,0.21478470844356262
t18_s06,Sprint 3,6,34.0,0.46401275903880074,25–50%,6.0,0.6787974674823634,t18,couch potato,lower,0.21478470844356262
t18_s06,Sprint 3,6,34.0,0.46401275903880074,25–50%,6.0,0.6787974674823634,t18,good teammate,higher,0.21478470844356262
t18_s06,Sprint 3,6,34.0,0.46401275903880074,25–50%,6.0,0.6787974674823634,t18,hitchhiker,lower,0.21478470844356262
t19_s01,Sprint 1,13,2.0,0.4329932538526288,25–50%,121.0,0.8907734085865543,t19,good teammate,higher,0.45778015473392547
t19_s01,Sprint 1,13,2.0,0.4329932538526288,25–50%,121.0,0.8907734085865543,t19,good teammate,higher,0.45778015473392547
t19_s01,Sprint 1,13,2.0,0.4329932538526288,25–50%,121.0,0.8907734085865543,t19,good teammate,higher,0.45778015473392547
t19_s01,Sprint 1,13,2.0,0.4329932538526288,25–50%,121.0,0.8907734085865543,t19,good teammate,higher,0.45778015473392547
t19_s01,Sprint 1,13,2.0,0.4329932538526288,25–50%,121.0,0.8907734085865543,t19,good teammate,higher,0.45778015473392547
t19_s01,Sprint 3,1,0.0,0.6369002149470899,50–75%,37.0,0.8163015917703418,t19,good teammate,higher,0.17940137682325186
t19_s01,Sprint 3,1,0.0,0.6369002149470899,50–75%,37.0,0.8163015917703418,t19,good teammate,higher,0.17940137682325186
t19_s01,Sprint 3,1,0.0,0.6369002149470899,50–75%,37.0,0.8163015917703418,t19,good teammate,higher,0.17940137682325186
t19_s01,Sprint 3,1,0.0,0.6369002149470899,50–75%,37.0,0.8163015917703418,t19,good teammate,higher,0.17940137682325186
t19_s01,Sprint 3,1,0.0,0.6369002149470899,50–75%,37.0,0.8163015917703418,t19,good teammate,higher,0.17940137682325186
t19_s02,Sprint 3,2,0.0,0.3002734375,25–50%,38.0,0.8279797801796157,t19,lone wolf,higher,0.5277063426796157
t19_s02,Sprint 3,2,0.0,0.3002734375,25–50%,38.0,0.8279797801796157,t19,good teammate,higher,0.5277063426796157
t19_s02,Sprint 3,2,0.0,0.3002734375,25–50%,38.0,0.8279797801796157,t19,good teammate,higher,0.5277063426796157
t19_s02,Sprint 3,2,0.0,0.3002734375,25–50%,38.0,0.8279797801796157,t19,good teammate,higher,0.5277063426796157
t19_s02,Sprint 3,2,0.0,0.3002734375,25–50%,38.0,0.8279797801796157,t19,good teammate,higher,0.5277063426796157
t19_s03,Sprint 1,8,0.0,0.31088357533670036,25–50%,,,t19,hitchhiker,lower,
t19_s03,Sprint 1,8,0.0,0.31088357533670036,25–50%,,,t19,hitchhiker,lower,
t19_s03,Sprint 1,8,0.0,0.31088357533670036,25–50%,,,t19,couch potato,lower,
t19_s03,Sprint 1,8,0.0,0.31088357533670036,25–50%,,,t19,couch potato,lower,
t19_s04,Sprint 1,5,0.0,0.3099168244949495,25–50%,96.0,0.8865981127463876,t19,good teammate,higher,0.576681288251438
t19_s04,Sprint 1,5,0.0,0.3099168244949495,25–50%,96.0,0.8865981127463876,t19,good teammate,higher,0.576681288251438
t19_s04,Sprint 1,5,0.0,0.3099168244949495,25–50%,96.0,0.8865981127463876,t19,good teammate,higher,0.576681288251438
t19_s04,Sprint 1,5,0.0,0.3099168244949495,25–50%,96.0,0.8865981127463876,t19,good teammate,higher,0.576681288251438
t19_s04,Sprint 1,5,0.0,0.3099168244949495,25–50%,96.0,0.8865981127463876,t19,good teammate,higher,0.576681288251438
t19_s05,Sprint 1,7,0.0,0.30081815175565174,25–50%,94.0,0.7955221681576402,t19,good teammate,higher,0.49470401640198847
t19_s05,Sprint 1,7,0.0,0.30081815175565174,25–50%,94.0,0.7955221681576402,t19,good teammate,higher,0.49470401640198847
t19_s05,Sprint 1,7,0.0,0.30081815175565174,25–50%,94.0,0.7955221681576402,t19,good teammate,higher,0.49470401640198847
t19_s05,Sprint 1,7,0.0,0.30081815175565174,25–50%,94.0,0.7955221681576402,t19,good teammate,higher,0.49470401640198847
t19_s05,Sprint 1,7,0.0,0.30081815175565174,25–50%,94.0,0.7955221681576402,t19,good teammate,higher,0.49470401640198847
t19_s06,Sprint 1,2,0.0,0.32196851325757575,25–50%,85.0,0.923673085016835,t19,good teammate,higher,0.6017045717592593
t19_s06,Sprint 1,2,0.0,0.32196851325757575,25–50%,85.0,0.923673085016835,t19,good teammate,higher,0.6017045717592593
t19_s06,Sprint 1,2,0.0,0.32196851325757575,25–50%,85.0,0.923673085016835,t19,good teammate,higher,0.6017045717592593
t19_s06,Sprint 1,2,0.0,0.32196851325757575,25–50%,85.0,0.923673085016835,t19,good teammate,higher,0.6017045717592593
t19_s06,Sprint 1,2,0.0,0.32196851325757575,25–50%,85.0,0.923673085016835,t19,good teammate,higher,0.6017045717592593
t20_s01,Sprint 1,51,12955.0,0.7613330764755397,75–100%,79.0,0.7358743387194733,t20,couch potato,lower,-0.02545873775606644
t20_s01,Sprint 1,51,12955.0,0.7613330764755397,75–100%,79.0,0.7358743387194733,t20,good teammate,higher,-0.02545873775606644
t20_s01,Sprint 1,51,12955.0,0.7613330764755397,75–100%,79.0,0.7358743387194733,t20,good teammate,higher,-0.02545873775606644
t20_s01,Sprint 1,51,12955.0,0.7613330764755397,75–100%,79.0,0.7358743387194733,t20,good teammate,higher,-0.02545873775606644
t20_s01,Sprint 1,51,12955.0,0.7613330764755397,75–100%,79.0,0.7358743387194733,t20,good teammate,higher,-0.02545873775606644
t20_s01,Sprint 1,51,12955.0,0.7613330764755397,75–100%,79.0,0.7358743387194733,t20,good teammate,higher,-0.02545873775606644
t20_s01,Sprint 2,15,5335.0,0.7008684078667168,50–75%,35.0,0.943135368014173,t20,good teammate,higher,0.2422669601474562
t20_s01,Sprint 2,15,5335.0,0.7008684078667168,50–75%,35.0,0.943135368014173,t20,good teammate,higher,0.2422669601474562
t20_s01,Sprint 2,15,5335.0,0.7008684078667168,50–75%,35.0,0.943135368014173,t20,couch potato,lower,0.2422669601474562
t20_s01,Sprint 2,15,5335.0,0.7008684078667168,50–75%,35.0,0.943135368014173,t20,good teammate,higher,0.2422669601474562
t20_s01,Sprint 2,15,5335.0,0.7008684078667168,50–75%,35.0,0.943135368014173,t20,good teammate,higher,0.2422669601474562
t20_s01,Sprint 2,15,5335.0,0.7008684078667168,50–75%,35.0,0.943135368014173,t20,lone wolf,higher,0.2422669601474562
t20_s01,Sprint 3,26,7258.0,0.8305548083282458,75–100%,52.0,0.8644514397639398,t20,good teammate,higher,0.03389663143569399
t20_s01,Sprint 3,26,7258.0,0.8305548083282458,75–100%,52.0,0.8644514397639398,t20,good teammate,higher,0.03389663143569399
t20_s01,Sprint 3,26,7258.0,0.8305548083282458,75–100%,52.0,0.8644514397639398,t20,good teammate,higher,0.03389663143569399
t20_s01,Sprint 3,26,7258.0,0.8305548083282458,75–100%,52.0,0.8644514397639398,t20,good teammate,higher,0.03389663143569399
t20_s01,Sprint 3,26,7258.0,0.8305548083282458,75–100%,52.0,0.8644514397639398,t20,couch potato,lower,0.03389663143569399
t20_s01,Sprint 3,26,7258.0,0.8305548083282458,75–100%,52.0,0.8644514397639398,t20,good teammate,higher,0.03389663143569399
t20_s02,Sprint 1,66,15666.0,0.7015890868223296,50–75%,107.0,0.7380522859042135,t20,good teammate,higher,0.03646319908188389
t20_s02,Sprint 1,66,15666.0,0.7015890868223296,50–75%,107.0,0.7380522859042135,t20,good teammate,higher,0.03646319908188389
t20_s02,Sprint 1,66,15666.0,0.7015890868223296,50–75%,107.0,0.7380522859042135,t20,good teammate,higher,0.03646319908188389
t20_s02,Sprint 1,66,15666.0,0.7015890868223296,50–75%,107.0,0.7380522859042135,t20,good teammate,higher,0.03646319908188389
t20_s02,Sprint 1,66,15666.0,0.7015890868223296,50–75%,107.0,0.7380522859042135,t20,good teammate,higher,0.03646319908188389
t20_s02,Sprint 1,66,15666.0,0.7015890868223296,50–75%,107.0,0.7380522859042135,t20,good teammate,higher,0.03646319908188389
t20_s02,Sprint 2,83,30103.0,0.8041899417008268,75–100%,112.0,0.8779132190503034,t20,good teammate,higher,0.07372327734947659
t20_s02,Sprint 2,83,30103.0,0.8041899417008268,75–100%,112.0,0.8779132190503034,t20,good teammate,higher,0.07372327734947659
t20_s02,Sprint 2,83,30103.0,0.8041899417008268,75–100%,112.0,0.8779132190503034,t20,good teammate,higher,0.07372327734947659
t20_s02,Sprint 2,83,30103.0,0.8041899417008268,75–100%,112.0,0.8779132190503034,t20,good teammate,higher,0.07372327734947659
t20_s02,Sprint 2,83,30103.0,0.8041899417008268,75–100%,112.0,0.8779132190503034,t20,good teammate,higher,0.07372327734947659
t20_s02,Sprint 2,83,30103.0,0.8041899417008268,75–100%,112.0,0.8779132190503034,t20,good teammate,higher,0.07372327734947659
t20_s02,Sprint 3,57,18681.0,0.6589312012520525,50–75%,117.0,0.7746509830190386,t20,good teammate,higher,0.11571978176698605
t20_s02,Sprint 3,57,18681.0,0.6589312012520525,50–75%,117.0,0.7746509830190386,t20,good teammate,higher,0.11571978176698605
t20_s02,Sprint 3,57,18681.0,0.6589312012520525,50–75%,117.0,0.7746509830190386,t20,good teammate,higher,0.11571978176698605
t20_s02,Sprint 3,57,18681.0,0.6589312012520525,50–75%,117.0,0.7746509830190386,t20,hitchhiker,lower,0.11571978176698605
t20_s02,Sprint 3,57,18681.0,0.6589312012520525,50–75%,117.0,0.7746509830190386,t20,good teammate,higher,0.11571978176698605
t20_s02,Sprint 3,57,18681.0,0.6589312012520525,50–75%,117.0,0.7746509830190386,t20,good teammate,higher,0.11571978176698605
t20_s03,Sprint 1,60,19822.0,0.8304941472011785,75–100%,127.0,0.7277658847331584,t20,good teammate,higher,-0.10272826246802014
t20_s03,Sprint 1,60,19822.0,0.8304941472011785,75–100%,127.0,0.7277658847331584,t20,good teammate,higher,-0.10272826246802014
t20_s03,Sprint 1,60,19822.0,0.8304941472011785,75–100%,127.0,0.7277658847331584,t20,good teammate,higher,-0.10272826246802014
t20_s03,Sprint 1,60,19822.0,0.8304941472011785,75–100%,127.0,0.7277658847331584,t20,good teammate,higher,-0.10272826246802014
t20_s03,Sprint 1,60,19822.0,0.8304941472011785,75–100%,127.0,0.7277658847331584,t20,good teammate,higher,-0.10272826246802014
t20_s03,Sprint 1,60,19822.0,0.8304941472011785,75–100%,127.0,0.7277658847331584,t20,good teammate,higher,-0.10272826246802014
t20_s03,Sprint 2,45,16385.0,0.7729720099656213,75–100%,58.0,0.8799271296332293,t20,good teammate,higher,0.10695511966760796
t20_s03,Sprint 2,45,16385.0,0.7729720099656213,75–100%,58.0,0.8799271296332293,t20,good teammate,higher,0.10695511966760796
t20_s03,Sprint 2,45,16385.0,0.7729720099656213,75–100%,58.0,0.8799271296332293,t20,good teammate,higher,0.10695511966760796
t20_s03,Sprint 2,45,16385.0,0.7729720099656213,75–100%,58.0,0.8799271296332293,t20,good teammate,higher,0.10695511966760796
t20_s03,Sprint 2,45,16385.0,0.7729720099656213,75–100%,58.0,0.8799271296332293,t20,good teammate,higher,0.10695511966760796
t20_s03,Sprint 2,45,16385.0,0.7729720099656213,75–100%,58.0,0.8799271296332293,t20,good teammate,higher,0.10695511966760796
t20_s03,Sprint 3,14,4191.0,0.6100800146447468,50–75%,45.0,0.9327948725014698,t20,good teammate,higher,0.32271485785672294
t20_s03,Sprint 3,14,4191.0,0.6100800146447468,50–75%,45.0,0.9327948725014698,t20,good teammate,higher,0.32271485785672294
t20_s03,Sprint 3,14,4191.0,0.6100800146447468,50–75%,45.0,0.9327948725014698,t20,good teammate,higher,0.32271485785672294
t20_s03,Sprint 3,14,4191.0,0.6100800146447468,50–75%,45.0,0.9327948725014698,t20,good teammate,higher,0.32271485785672294
t20_s03,Sprint 3,14,4191.0,0.6100800146447468,50–75%,45.0,0.9327948725014698,t20,couch potato,lower,0.32271485785672294
t20_s03,Sprint 3,14,4191.0,0.6100800146447468,50–75%,45.0,0.9327948725014698,t20,good teammate,higher,0.32271485785672294
t20_s04,Sprint 1,139,30310.0,0.7089613006564446,50–75%,182.0,0.6536389059435934,t20,good teammate,higher,-0.055322394712851164
t20_s04,Sprint 1,139,30310.0,0.7089613006564446,50–75%,182.0,0.6536389059435934,t20,good teammate,higher,-0.055322394712851164
t20_s04,Sprint 1,139,30310.0,0.7089613006564446,50–75%,182.0,0.6536389059435934,t20,good teammate,higher,-0.055322394712851164
t20_s04,Sprint 1,139,30310.0,0.7089613006564446,50–75%,182.0,0.6536389059435934,t20,good teammate,higher,-0.055322394712851164
t20_s04,Sprint 1,139,30310.0,0.7089613006564446,50–75%,182.0,0.6536389059435934,t20,good teammate,higher,-0.055322394712851164
t20_s04,Sprint 1,139,30310.0,0.7089613006564446,50–75%,182.0,0.6536389059435934,t20,good teammate,higher,-0.055322394712851164
t20_s04,Sprint 2,66,24003.0,0.7976824521046617,75–100%,118.0,0.9177607394526929,t20,good teammate,higher,0.12007828734803117
t20_s04,Sprint 2,66,24003.0,0.7976824521046617,75–100%,118.0,0.9177607394526929,t20,good teammate,higher,0.12007828734803117
t20_s04,Sprint 2,66,24003.0,0.7976824521046617,75–100%,118.0,0.9177607394526929,t20,good teammate,higher,0.12007828734803117
t20_s04,Sprint 2,66,24003.0,0.7976824521046617,75–100%,118.0,0.9177607394526929,t20,good teammate,higher,0.12007828734803117
t20_s04,Sprint 2,66,24003.0,0.7976824521046617,75–100%,118.0,0.9177607394526929,t20,good teammate,higher,0.12007828734803117
t20_s04,Sprint 2,66,24003.0,0.7976824521046617,75–100%,118.0,0.9177607394526929,t20,good teammate,higher,0.12007828734803117
t20_s04,Sprint 3,31,10292.0,0.5429835109447004,50–75%,69.0,0.9051102352676175,t20,good teammate,higher,0.36212672432291704
t20_s04,Sprint 3,31,10292.0,0.5429835109447004,50–75%,69.0,0.9051102352676175,t20,good teammate,higher,0.36212672432291704
t20_s04,Sprint 3,31,10292.0,0.5429835109447004,50–75%,69.0,0.9051102352676175,t20,good teammate,higher,0.36212672432291704
t20_s04,Sprint 3,31,10292.0,0.5429835109447004,50–75%,69.0,0.9051102352676175,t20,good teammate,higher,0.36212672432291704
t20_s04,Sprint 3,31,10292.0,0.5429835109447004,50–75%,69.0,0.9051102352676175,t20,couch potato,lower,0.36212672432291704
t20_s04,Sprint 3,31,10292.0,0.5429835109447004,50–75%,69.0,0.9051102352676175,t20,good teammate,higher,0.36212672432291704
t20_s05,Sprint 1,316,71313.0,0.6878440222251068,50–75%,128.0,0.7278386485295665,t20,good teammate,higher,0.03999462630445971
t20_s05,Sprint 1,316,71313.0,0.6878440222251068,50–75%,128.0,0.7278386485295665,t20,good teammate,higher,0.03999462630445971
t20_s05,Sprint 1,316,71313.0,0.6878440222251068,50–75%,128.0,0.7278386485295665,t20,good teammate,higher,0.03999462630445971
t20_s05,Sprint 1,316,71313.0,0.6878440222251068,50–75%,128.0,0.7278386485295665,t20,good teammate,higher,0.03999462630445971
t20_s05,Sprint 1,316,71313.0,0.6878440222251068,50–75%,128.0,0.7278386485295665,t20,good teammate,higher,0.03999462630445971
t20_s05,Sprint 1,316,71313.0,0.6878440222251068,50–75%,128.0,0.7278386485295665,t20,good teammate,higher,0.03999462630445971
t20_s05,Sprint 2,99,35816.0,0.8316059663400888,75–100%,48.0,0.9344972193515386,t20,good teammate,higher,0.10289125301144986
t20_s05,Sprint 2,99,35816.0,0.8316059663400888,75–100%,48.0,0.9344972193515386,t20,hitchhiker,lower,0.10289125301144986
t20_s05,Sprint 2,99,35816.0,0.8316059663400888,75–100%,48.0,0.9344972193515386,t20,hitchhiker,lower,0.10289125301144986
t20_s05,Sprint 2,99,35816.0,0.8316059663400888,75–100%,48.0,0.9344972193515386,t20,good teammate,higher,0.10289125301144986
t20_s05,Sprint 2,99,35816.0,0.8316059663400888,75–100%,48.0,0.9344972193515386,t20,good teammate,higher,0.10289125301144986
t20_s05,Sprint 2,99,35816.0,0.8316059663400888,75–100%,48.0,0.9344972193515386,t20,good teammate,higher,0.10289125301144986
t20_s05,Sprint 3,153,52205.0,0.6605266825094235,50–75%,85.0,0.907136369825708,t20,good teammate,higher,0.24660968731628452
t20_s05,Sprint 3,153,52205.0,0.6605266825094235,50–75%,85.0,0.907136369825708,t20,good teammate,higher,0.24660968731628452
t20_s05,Sprint 3,153,52205.0,0.6605266825094235,50–75%,85.0,0.907136369825708,t20,good teammate,higher,0.24660968731628452
t20_s05,Sprint 3,153,52205.0,0.6605266825094235,50–75%,85.0,0.907136369825708,t20,good teammate,higher,0.24660968731628452
t20_s05,Sprint 3,153,52205.0,0.6605266825094235,50–75%,85.0,0.907136369825708,t20,good teammate,higher,0.24660968731628452
t20_s05,Sprint 3,153,52205.0,0.6605266825094235,50–75%,85.0,0.907136369825708,t20,good teammate,higher,0.24660968731628452
t20_s06,Sprint 1,17,4578.0,0.7032354952713408,50–75%,63.0,0.8127238656405323,t20,good teammate,higher,0.10948837036919157
t20_s06,Sprint 1,17,4578.0,0.7032354952713408,50–75%,63.0,0.8127238656405323,t20,good teammate,higher,0.10948837036919157
t20_s06,Sprint 1,17,4578.0,0.7032354952713408,50–75%,63.0,0.8127238656405323,t20,good teammate,higher,0.10948837036919157
t20_s06,Sprint 1,17,4578.0,0.7032354952713408,50–75%,63.0,0.8127238656405323,t20,good teammate,higher,0.10948837036919157
t20_s06,Sprint 1,17,4578.0,0.7032354952713408,50–75%,63.0,0.8127238656405323,t20,good teammate,higher,0.10948837036919157
t20_s06,Sprint 1,17,4578.0,0.7032354952713408,50–75%,63.0,0.8127238656405323,t20,good teammate,higher,0.10948837036919157
t20_s06,Sprint 2,6,2286.0,0.8899272412209278,75–100%,20.0,0.9312875641989227,t20,good teammate,higher,0.04136032297799486
t20_s06,Sprint 2,6,2286.0,0.8899272412209278,75–100%,20.0,0.9312875641989227,t20,good teammate,higher,0.04136032297799486
t20_s06,Sprint 2,6,2286.0,0.8899272412209278,75–100%,20.0,0.9312875641989227,t20,couch potato,lower,0.04136032297799486
t20_s06,Sprint 2,6,2286.0,0.8899272412209278,75–100%,20.0,0.9312875641989227,t20,good teammate,higher,0.04136032297799486
t20_s06,Sprint 2,6,2286.0,0.8899272412209278,75–100%,20.0,0.9312875641989227,t20,good teammate,higher,0.04136032297799486
t20_s06,Sprint 2,6,2286.0,0.8899272412209278,75–100%,20.0,0.9312875641989227,t20,good teammate,higher,0.04136032297799486
t20_s06,Sprint 3,34,10681.0,0.6822002898381575,50–75%,24.0,0.7738393029376103,t20,good teammate,higher,0.09163901309945277
t20_s06,Sprint 3,34,10681.0,0.6822002898381575,50–75%,24.0,0.7738393029376103,t20,good teammate,higher,0.09163901309945277
t20_s06,Sprint 3,34,10681.0,0.6822002898381575,50–75%,24.0,0.7738393029376103,t20,good teammate,higher,0.09163901309945277
t20_s06,Sprint 3,34,10681.0,0.6822002898381575,50–75%,24.0,0.7738393029376103,t20,good teammate,higher,0.09163901309945277
t20_s06,Sprint 3,34,10681.0,0.6822002898381575,50–75%,24.0,0.7738393029376103,t20,good teammate,higher,0.09163901309945277
t20_s06,Sprint 3,34,10681.0,0.6822002898381575,50–75%,24.0,0.7738393029376103,t20,good teammate,higher,0.09163901309945277
t21_s01,Sprint 1,3,3.0,0.43121931116722784,25–50%,49.0,0.8854408294252044,t21,good teammate,higher,0.4542215182579766
t21_s01,Sprint 1,3,3.0,0.43121931116722784,25–50%,49.0,0.8854408294252044,t21,good teammate,higher,0.4542215182579766
t21_s01,Sprint 1,3,3.0,0.43121931116722784,25–50%,49.0,0.8854408294252044,t21,good teammate,higher,0.4542215182579766
t21_s01,Sprint 1,3,3.0,0.43121931116722784,25–50%,49.0,0.8854408294252044,t21,good teammate,higher,0.4542215182579766
t21_s01,Sprint 1,3,3.0,0.43121931116722784,25–50%,49.0,0.8854408294252044,t21,good teammate,higher,0.4542215182579766
t21_s01,Sprint 1,3,3.0,0.43121931116722784,25–50%,49.0,0.8854408294252044,t21,good teammate,higher,0.4542215182579766
t21_s01,Sprint 2,4,2.0,0.48131717399473883,25–50%,26.0,0.9667366350610431,t21,good teammate,higher,0.4854194610663043
t21_s01,Sprint 2,4,2.0,0.48131717399473883,25–50%,26.0,0.9667366350610431,t21,good teammate,higher,0.4854194610663043
t21_s01,Sprint 2,4,2.0,0.48131717399473883,25–50%,26.0,0.9667366350610431,t21,couch potato,lower,0.4854194610663043
t21_s01,Sprint 2,4,2.0,0.48131717399473883,25–50%,26.0,0.9667366350610431,t21,lone wolf,higher,0.4854194610663043
t21_s01,Sprint 2,4,2.0,0.48131717399473883,25–50%,26.0,0.9667366350610431,t21,couch potato,lower,0.4854194610663043
t21_s01,Sprint 3,8,5.0,0.4440257626488095,25–50%,24.0,0.9629504071593916,t21,good teammate,higher,0.5189246445105822
t21_s01,Sprint 3,8,5.0,0.4440257626488095,25–50%,24.0,0.9629504071593916,t21,couch potato,lower,0.5189246445105822
t21_s01,Sprint 3,8,5.0,0.4440257626488095,25–50%,24.0,0.9629504071593916,t21,couch potato,lower,0.5189246445105822
t21_s01,Sprint 3,8,5.0,0.4440257626488095,25–50%,24.0,0.9629504071593916,t21,good teammate,higher,0.5189246445105822
t21_s01,Sprint 3,8,5.0,0.4440257626488095,25–50%,24.0,0.9629504071593916,t21,good teammate,higher,0.5189246445105822
t21_s02,Sprint 1,10,1.0,0.5529061447811447,50–75%,22.0,0.8893004500497398,t21,good teammate,higher,0.33639430526859504
t21_s02,Sprint 1,10,1.0,0.5529061447811447,50–75%,22.0,0.8893004500497398,t21,good teammate,higher,0.33639430526859504
t21_s02,Sprint 1,10,1.0,0.5529061447811447,50–75%,22.0,0.8893004500497398,t21,good teammate,higher,0.33639430526859504
t21_s02,Sprint 1,10,1.0,0.5529061447811447,50–75%,22.0,0.8893004500497398,t21,good teammate,higher,0.33639430526859504
t21_s02,Sprint 1,10,1.0,0.5529061447811447,50–75%,22.0,0.8893004500497398,t21,good teammate,higher,0.33639430526859504
t21_s02,Sprint 1,10,1.0,0.5529061447811447,50–75%,22.0,0.8893004500497398,t21,good teammate,higher,0.33639430526859504
t21_s02,Sprint 2,10,37.0,0.796561944131279,75–100%,48.0,0.8155546030105641,t21,good teammate,higher,0.01899265887928514
t21_s02,Sprint 2,10,37.0,0.796561944131279,75–100%,48.0,0.8155546030105641,t21,good teammate,higher,0.01899265887928514
t21_s02,Sprint 2,10,37.0,0.796561944131279,75–100%,48.0,0.8155546030105641,t21,good teammate,higher,0.01899265887928514
t21_s02,Sprint 2,10,37.0,0.796561944131279,75–100%,48.0,0.8155546030105641,t21,good teammate,higher,0.01899265887928514
t21_s02,Sprint 2,10,37.0,0.796561944131279,75–100%,48.0,0.8155546030105641,t21,good teammate,higher,0.01899265887928514
t21_s02,Sprint 3,27,37.0,0.41100575029394476,25–50%,58.0,0.8042021942277868,t21,good teammate,higher,0.39319644393384207
t21_s02,Sprint 3,27,37.0,0.41100575029394476,25–50%,58.0,0.8042021942277868,t21,good teammate,higher,0.39319644393384207
t21_s02,Sprint 3,27,37.0,0.41100575029394476,25–50%,58.0,0.8042021942277868,t21,good teammate,higher,0.39319644393384207
t21_s02,Sprint 3,27,37.0,0.41100575029394476,25–50%,58.0,0.8042021942277868,t21,good teammate,higher,0.39319644393384207
t21_s02,Sprint 3,27,37.0,0.41100575029394476,25–50%,58.0,0.8042021942277868,t21,good teammate,higher,0.39319644393384207
t21_s03,Sprint 1,16,9.0,0.5144349911879209,50–75%,194.0,0.7235992143297234,t21,good teammate,higher,0.2091642231418025
t21_s03,Sprint 1,16,9.0,0.5144349911879209,50–75%,194.0,0.7235992143297234,t21,good teammate,higher,0.2091642231418025
t21_s03,Sprint 1,16,9.0,0.5144349911879209,50–75%,194.0,0.7235992143297234,t21,good teammate,higher,0.2091642231418025
t21_s03,Sprint 1,16,9.0,0.5144349911879209,50–75%,194.0,0.7235992143297234,t21,good teammate,higher,0.2091642231418025
t21_s03,Sprint 1,16,9.0,0.5144349911879209,50–75%,194.0,0.7235992143297234,t21,good teammate,higher,0.2091642231418025
t21_s03,Sprint 1,16,9.0,0.5144349911879209,50–75%,194.0,0.7235992143297234,t21,good teammate,higher,0.2091642231418025
t21_s03,Sprint 2,8,11.0,0.2753285497306777,25–50%,111.0,0.5967619902879204,t21,good teammate,higher,0.3214334405572427
t21_s03,Sprint 2,8,11.0,0.2753285497306777,25–50%,111.0,0.5967619902879204,t21,good teammate,higher,0.3214334405572427
t21_s03,Sprint 2,8,11.0,0.2753285497306777,25–50%,111.0,0.5967619902879204,t21,good teammate,higher,0.3214334405572427
t21_s03,Sprint 2,8,11.0,0.2753285497306777,25–50%,111.0,0.5967619902879204,t21,good teammate,higher,0.3214334405572427
t21_s03,Sprint 2,8,11.0,0.2753285497306777,25–50%,111.0,0.5967619902879204,t21,good teammate,higher,0.3214334405572427
t21_s03,Sprint 3,25,22.0,0.4895939318783069,25–50%,79.0,0.4833082701259125,t21,good teammate,higher,-0.0062856617523944225
t21_s03,Sprint 3,25,22.0,0.4895939318783069,25–50%,79.0,0.4833082701259125,t21,good teammate,higher,-0.0062856617523944225
t21_s03,Sprint 3,25,22.0,0.4895939318783069,25–50%,79.0,0.4833082701259125,t21,good teammate,higher,-0.0062856617523944225
t21_s03,Sprint 3,25,22.0,0.4895939318783069,25–50%,79.0,0.4833082701259125,t21,good teammate,higher,-0.0062856617523944225
t21_s03,Sprint 3,25,22.0,0.4895939318783069,25–50%,79.0,0.4833082701259125,t21,good teammate,higher,-0.0062856617523944225
t21_s04,Sprint 1,2,0.0,0.42120528198653195,25–50%,21.0,0.9983675169352253,t21,good teammate,higher,0.5771622349486933
t21_s04,Sprint 1,2,0.0,0.42120528198653195,25–50%,21.0,0.9983675169352253,t21,good teammate,higher,0.5771622349486933
t21_s04,Sprint 1,2,0.0,0.42120528198653195,25–50%,21.0,0.9983675169352253,t21,good teammate,higher,0.5771622349486933
t21_s04,Sprint 1,2,0.0,0.42120528198653195,25–50%,21.0,0.9983675169352253,t21,good teammate,higher,0.5771622349486933
t21_s04,Sprint 1,2,0.0,0.42120528198653195,25–50%,21.0,0.9983675169352253,t21,good teammate,higher,0.5771622349486933
t21_s04,Sprint 1,2,0.0,0.42120528198653195,25–50%,21.0,0.9983675169352253,t21,good teammate,higher,0.5771622349486933
t21_s04,Sprint 3,1,0.0,0.054367559523809526,0–25%,14.0,0.9920597127739985,t21,good teammate,higher,0.937692153250189
t21_s04,Sprint 3,1,0.0,0.054367559523809526,0–25%,14.0,0.9920597127739985,t21,couch potato,lower,0.937692153250189
t21_s04,Sprint 3,1,0.0,0.054367559523809526,0–25%,14.0,0.9920597127739985,t21,hitchhiker,lower,0.937692153250189
t21_s04,Sprint 3,1,0.0,0.054367559523809526,0–25%,14.0,0.9920597127739985,t21,good teammate,higher,0.937692153250189
t21_s04,Sprint 3,1,0.0,0.054367559523809526,0–25%,14.0,0.9920597127739985,t21,hitchhiker,lower,0.937692153250189
t21_s05,Sprint 1,3,0.0,0.40037694654882156,25–50%,72.0,0.9646669530957726,t21,good teammate,higher,0.5642900065469509
t21_s05,Sprint 1,3,0.0,0.40037694654882156,25–50%,72.0,0.9646669530957726,t21,good teammate,higher,0.5642900065469509
t21_s05,Sprint 1,3,0.0,0.40037694654882156,25–50%,72.0,0.9646669530957726,t21,good teammate,higher,0.5642900065469509
t21_s05,Sprint 1,3,0.0,0.40037694654882156,25–50%,72.0,0.9646669530957726,t21,good teammate,higher,0.5642900065469509
t21_s05,Sprint 1,3,0.0,0.40037694654882156,25–50%,72.0,0.9646669530957726,t21,good teammate,higher,0.5642900065469509
